,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
67,KEGG_2021_Human,Pertussis,26/76,4.843117075055902e-05,0.0002207891607746073,0,0,2.8285714285714287,28.102895024247083,CXCL8;ITGAM;ITGB2;LY96;TNF;PYCARD;MAPK8;CASP3;CFL1;CASP1;NLRP3;CD14;JUN;FOS;MAPK14;RHOA;NFKB1;IL1B;IRF1;IRF8;SERPING1;CALM3;CALM1;TLR4;CALM2;MYD88
68,KEGG_2021_Human,Protein export,12/23,5.065183924209081e-05,0.00022756623427606015,0,0,5.921024921024921,58.56210430699136,OXA1L;SPCS2;SPCS1;HSPA5;SRP72;SRPRA;SEC61B;SEC62;SEC11A;SRP9;SEC11C;SEC63
69,KEGG_2021_Human,Fc epsilon RI signaling pathway,24/68,5.275268958889841e-05,0.00023361905389369296,0,0,2.966173361522199,29.21649853407025,MAP2K3;LYN;MAP2K1;FCER1G;MAP2K2;SYK;PIK3R1;MAPK14;TNF;MAPK8;ALOX5;INPP5D;AKT3;ALOX5AP;BTK;PLCG2;AKT1;LCP2;FYN;GRB2;KRAS;RAC1;MAP2K7;LAT
70,KEGG_2021_Human,Ubiquitin mediated proteolysis,40/140,6.777287293146649e-05,0.00029590972688386784,0,0,2.1792207792207794,20.91909982133882,CUL5;MGRN1;UBE2D2;CUL3;CUL1;UBE2D1;CBLB;UBE2L6;RNF7;UBE2L3;ANAPC11;UBE2J1;SOCS3;SOCS1;HERC1;UBB;UBE2Q2;UBC;ELOB;RPS27A;SKP1;UBE2F;UBE2I;UBE2B;FBXW7;UBE2E3;UBE2G1;UBE2G2;PIAS2;RBX1;DDB1;ITCH;UBE2N;UBA2;ANAPC5;BIRC6;STUB1;UBA52;ANAPC1;UBE2M
71,KEGG_2021_Human,Vibrio cholerae infection,19/50,0.00010016148127810444,0.0004309434537658793,0,0,3.3301536445059345,30.66647531942822,ERO1A;ATP6V1A;ARF1;ATP6V0B;ATP6V1G1;ATP6V0E1;ACTB;ACTG1;ATP6V1B2;PLCG2;ATP6V1H;KDELR2;SEC61B;ATP6V0D1;ATP6V0E2;PRKACB;ATP6V1D;ATP6V0A1;ATP6V1F
72,KEGG_2021_Human,RNA degradation,26/79,0.0001014802326609974,0.0004309434537658793,0,0,2.66798794989694,24.53387413503897,DDX6;BTG2;BTG1;ENO1;TENT4B;TOB1;EXOSC7;EXOSC6;EXOSC9;DHX36;NUDT16;HSPA9;CNOT6L;DIS3;PABPC4;LSM5;LSM4;LSM8;CNOT7;PAN3;CNOT2;C1D;PABPC1;CNOT8;DCP1A;CNOT9
73,KEGG_2021_Human,Chemokine signaling pathway,50/192,0.0001266381519289361,0.0005305111769995973,0,0,1.9197595999449464,17.228261939780197,ITK;GSK3A;CXCL8;NCF1;CCL4L2;CXCL2;PIK3CG;CXCL16;AKT3;AKT1;RAC1;JAK2;PRKACB;JAK3;PF4V1;MAP2K1;PRKCD;RHOA;FGR;HCK;XCL2;ROCK2;PXN;WAS;PIK3R1;FOXO3;RASGRP2;CDC42;PAK1;GRK2;GNG2;GNG5;CCL5;GRK6;PLCG2;CCL3;PTK2B;CCR1;LYN;STAT1;STAT2;BRAF;PPBP;GNG11;NFKB1;NFKBIA;GNAQ;GRB2;KRAS;PF4
74,KEGG_2021_Human,mRNA surveillance pathway,30/98,0.00013847004521618832,0.0005723428535602452,0,0,2.400342661336379,21.326700182629203,DAZAP1;NXT1;RBM8A;RNMT;MSI2;GSPT1;SMG6;PNN;NXF3;PABPN1;CLP1;PPP2R5E;MAGOH;SAP18;FUS;NCBP2;ALYREF;PABPC4;CPSF2;PPP2R5C;SRRM1;WDR33;PPP1CA;NUDT21;DDX39B;WDR82;ACIN1;RNPS1;PABPC1;TARDBP
75,KEGG_2021_Human,FoxO signaling pathway,37/131,0.0001613268948468263,0.000658043913191002,0,0,2.143125306243573,18.71393701360858,CDKN1A;PRKAA1;CDKN1B;PTEN;IRS2;PIK3R1;FOXO3;STK4;MAPK8;AKT3;TNFSF10;S1PR1;AKT1;HOMER3;CDKN2D;GABARAPL2;PLK3;MAP2K1;MAP2K2;TGFB1;GADD45A;PRMT1;BRAF;FBXO32;MAPK14;SOD2;ATG12;KLF2;GADD45G;RBL2;BCL6;CAT;ATM;GRB2;KRAS;IL7R;SGK1
76,KEGG_2021_Human,Colorectal cancer,27/86,0.0001842074278001406,0.0007374772403398574,0,0,2.4887635831593484,21.40199329220352,CDKN1A;RALB;LEF1;TCF7;PIK3R1;AREG;MAPK8;CASP3;AKT3;AKT1;PMAIP1;RAC1;BAK1;MAP2K1;JUN;MAP2K2;TGFB1;GADD45A;BRAF;FOS;RHOA;EREG;GADD45G;RPS6KB2;CTNNB1;GRB2;KRAS
77,KEGG_2021_Human,Toll-like receptor signaling pathway,31/104,0.00018555878950486733,0.0007374772403398574,0,0,2.310527412781545,19.852372235456592,CD40;CXCL8;CCL4L2;LY96;PIK3R1;TNF;MAPK8;CASP8;CCL5;AKT3;CCL3;AKT1;CD14;RAC1;MAP2K7;MAP2K3;MAP2K1;JUN;MAP2K2;STAT1;FOS;MAPK14;NFKB1;NFKBIA;IL1B;IRF7;TLR8;TLR4;MYD88;IFNAR1;TLR2
78,KEGG_2021_Human,Lysosome,36/128,0.00021520653826672743,0.0008444813526922216,0,0,2.1300964303840297,17.986347550647626,CD63;ASAH1;CTSZ;HEXA;GBA;CLTA;CTSW;NAGPA;GNS;LITAF;CTSS;MFSD8;AP3M2;LAPTM4B;LAPTM4A;GNPTAB;GM2A;CTSL;LAMP2;ATP6V1H;CTSH;IDS;AP3S1;CTSD;ATP6V0A1;CTSB;CTSA;ABCA2;HGSNAT;ATP6V0B;SLC11A1;AP1B1;LAPTM5;TPP1;ATP6V0D1;CD68
79,KEGG_2021_Human,Hepatitis C,42/157,0.00022672462415325944,0.0008785579185938804,0,0,1.9892363759640648,16.693222868216473,RB1;YWHAE;CDKN1A;CD81;PIK3R1;IFIT1;TNF;SOCS3;CASP8;YWHAQ;CASP3;AKT3;AKT1;BAK1;LDLR;YWHAG;JAK1;YWHAH;MAP2K1;MAP2K2;RSAD2;APAF1;DDX58;STAT1;MX2;STAT2;MX1;EIF2AK2;BRAF;CFLAR;NFKB1;TNFRSF1A;NFKBIA;OAS1;OAS2;OAS3;IRF7;CTNNB1;GRB2;EIF3E;KRAS;IFNAR1
80,KEGG_2021_Human,Thyroid cancer,15/37,0.0002312186950032736,0.0008849110549508003,0,0,3.701800614844093,30.99201729704843,CDKN1A;MAP2K1;MAP2K2;GADD45A;TPM3;LEF1;TCF7;NCOA4;BRAF;GADD45G;TPR;CCDC6;CTNNB1;KRAS;BAK1
81,KEGG_2021_Human,Cell cycle,35/124,0.00024244782654112424,0.0009152761799138852,0,0,2.14042212226613,17.818423452067346,RB1;CDKN1C;YWHAE;CDKN1A;CDKN1B;CCNH;PRKDC;HDAC1;CUL1;SMC3;CDC14A;ANAPC11;CCND3;YWHAQ;RAD21;BUB3;E2F4;YWHAG;SKP1;YWHAH;CDKN2D;TGFB1;GADD45A;SMC1A;CDC25B;RBX1;GADD45G;RBL2;MAD2L2;STAG2;DBF4;TFDP2;ANAPC5;ATM;ANAPC1
82,KEGG_2021_Human,Autoimmune thyroid disease,19/53,0.0002450578159124273,0.0009152761799138852,0,0,3.03577593565643,25.23949089131426,CD40;HLA-DRB5;PRF1;HLA-B;HLA-C;GZMB;HLA-A;HLA-F;HLA-E;HLA-DMA;HLA-DMB;CD28;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
83,KEGG_2021_Human,Chagas disease,30/102,0.00030234285731062666,0.0011157891162654,0,0,2.266450916936354,18.36720240486336,CXCL8;CD3G;PIK3R1;CD3E;TNF;CD3D;GNA15;MAPK8;CASP8;CCL5;AKT3;CCL3;AKT1;JUN;TGFB1;IFNGR1;IFNGR2;FOS;CFLAR;MAPK14;NFKB1;TNFRSF1A;NFKBIA;GNAQ;IL1B;CALR;CD247;TLR4;MYD88;TLR2
84,KEGG_2021_Human,Proteasome,17/46,0.00033890520113650564,0.0012360072041449,0,0,3.183426494938158,25.434909596338496,PSMD12;POMP;PSMA7;PSMB10;PSMB8;PSMB9;PSMD8;PSMD6;PSMD7;PSMA4;PSMB2;PSMC3;PSMB3;PSMB1;PSMD3;PSME4;PSME1
85,KEGG_2021_Human,Proteoglycans in cancer,51/205,0.0003630451065859855,0.0013086509656006,0,0,1.8048647344835027,14.29630372896692,CDKN1A;ITGB3;TNF;ACTB;ACTG1;CTSL;CASP3;AKT3;AKT1;RAC1;PRKACB;MAP2K1;MAP2K2;RPS6;PLAUR;NUDT16L1;RHOA;CTTN;HCLS1;ARHGEF1;EZR;TLR4;CD44;TLR2;CD63;DDX5;ROCK2;PXN;ITPR2;IQGAP1;PIK3R1;HIF1A;THBS1;CDC42;PAK1;PLCG2;FLNA;EIF4B;TGFB1;MSN;BRAF;MAPK14;PPP1CA;VEGFA;RPS6KB2;PDCD4;CTNNB1;GRB2;KRAS;PTPN6;HPSE
86,KEGG_2021_Human,Asthma,13/31,0.00040500167164214,0.0014431094047018,0,0,3.919572291957229,30.61820681192203,CD40;HLA-DRB5;FCER1G;TNF;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
87,KEGG_2021_Human,Mitophagy,22/68,0.0004421031679654495,0.001557408887151,0,0,2.5987874364947934,20.0729491568814,GABARAPL2;FIS1;JUN;CSNK2A1;CITED2;TFEB;FOXO3;HIF1A;MAPK8;RHOT2;RHOT1;UBB;UBC;TAX1BP1;TOMM7;KRAS;RPS27A;SQSTM1;UBA52;OPTN;ATF4;BCL2L1
88,KEGG_2021_Human,Bacterial invasion of epithelial cells,24/77,0.0004623613363906765,0.0016104720705742,0,0,2.4611671785870994,18.89970604919156,ACTR3;ACTR2;ARPC1B;PXN;ARPC5L;CLTA;ILK;PIK3R1;ARPC5;ACTB;RHOA;ACTG1;DNM2;CDC42;MAD2L2;CTTN;ARPC2;ARPC3;CTNNA1;HCLS1;CTNNB1;RAC1;WASF2;VCL
89,KEGG_2021_Human,Intestinal immune network for IgA production,17/48,0.0006025382902186562,0.0020754096663087,0,0,2.9776906843533317,22.07766874427888,CD40;HLA-DRB5;TGFB1;ITGA4;TNFSF13B;HLA-DMA;HLA-DMB;CD28;HLA-DPB1;HLA-DRA;ITGB7;HLA-DQA2;MAP3K14;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
90,KEGG_2021_Human,Human papillomavirus infection,74/331,0.0006970804660566606,0.0023746697195336,0,0,1.571368714726975,11.421665894064374,RB1;CDKN1A;CDKN1B;ITGB3;ITGA2B;PTEN;TNF;OASL;CCND3;CASP8;PPP2R5E;CASP3;AKT3;AKT1;ITGB7;PRKACB;JAK1;ATP6V1G1;ATP6V0B;MAP2K1;ATP6V0E1;MAP2K2;ITGA4;HLA-B;HLA-C;TSC2;HLA-A;PPP2R5C;HLA-F;HLA-E;TNFRSF1A;RBL2;PKM;MFNG;COL6A2;IRF1;ATP6V1B2;ATP6V0D1;LLGL2;IFNAR1;CREB5;ATP6V1A;HDAC1;PXN;TCF7;UBR4;PIK3R1;PTGS2;THBS1;CDC42;SLC9A3R1;ATP6V1H;HES1;BAK1;ATP6V0E2;ATP6V1D;ATP6V0A1;ATP6V1F;CSNK1A1;STAT1;STAT2;MX2;MX1;EIF2AK2;ISG15;NFKB1;VEGFA;DLG1;RHEB;RPS6KB2;CTNNB1;ATM;GRB2;KRAS
91,KEGG_2021_Human,Adherens junction,22/71,0.000856022616370805,0.0028840120393588,0,0,2.439243224726947,17.22889631175067,YES1;CSNK2A1;ACTN1;LEF1;TCF7;WAS;PTPRJ;IQGAP1;ACTB;RHOA;ACTG1;CDC42;CTNNA1;SNAI1;CTNNB1;FYN;PTPN6;RAC1;ACP1;WASF2;VCL;NECTIN2
92,KEGG_2021_Human,Transcriptional misregulation in cancer,47/192,0.0008770283459144395,0.0028840120393588,0,0,1.7651963149567422,12.425166102162487,DDX5;CD40;CDKN1A;CCNT2;SPI1;CDKN1B;CXCL8;ITGAM;CCNT1;KMT2A;BCL2A1;HDAC1;DOT1L;ELK4;LYL1;NFKBIZ;ITGB7;CD14;BAK1;FCGR1A;KDM6A;PTCRA;MEF2C;TAF15;BCL11B;FUS;GADD45A;IL1R2;LMO2;GZMB;KLF3;FLI1;NFKB1;DUSP6;RUNX1;GADD45G;CDK9;ETV7;BCL6;DDIT3;ID2;IL2RB;REL;BMP2K;RARA;ATM;BCL2L1
93,KEGG_2021_Human,IL-17 signaling pathway,27/94,0.0008842699271555503,0.0028840120393588,0,0,2.190555467087453,15.40124389512168,CXCL8;HSP90AB1;TNFAIP3;PTGS2;CXCL2;ELAVL1;TNF;HSP90B1;MAPK8;CASP8;CASP3;MAPK6;JUN;JUND;FOS;MAPK14;NFKB1;IL17RA;FOSL1;NFKBIA;IL1B;TRAF5;LCN2;FOSB;ANAPC5;S100A9;S100A8
94,KEGG_2021_Human,Pathways in cancer,110/531,0.0008919593662162719,0.0028840120393588,0,0,1.4287213642569108,10.032609976147612,RB1;SPI1;CSF3R;ITGA2B;ETS1;RASSF1;CCND3;RPS6KA5;RASSF5;AKT3;PIM1;AKT1;PRKACB;IL6R;SKP1;MAP2K1;RALBP1;MAP2K2;IL4R;TPM3;F2R;FLT3LG;RBX1;RUNX1;EML4;IL6ST;IFNAR1;MGST3;TCF7;CUL1;MGST1;MGST2;CSF2RB;PIK3R1;RASGRP2;STK4;HIF1A;CSF2RA;RASGRP1;HSP90B1;TPR;PLCG2;PMAIP1;JUN;TGFB1;GADD45A;BRAF;GNG11;NFKB1;NFKB2;GADD45G;NFKBIA;GNAQ;CALM3;GRB2;CALM1;IL7R;CALM2;BCL2L1;NFE2L2;CDKN1A;CDKN1B;HSP90AB1;CXCL8;PTEN;CASP8;CASP3;ELOB;RAC1;JAK2;JAK3;JAK1;NCOA1;APAF1;GSTO1;IFNGR1;IFNGR2;NCOA4;FOS;RHOA;TRAF5;RARA;ARHGEF1;RALB;HDAC1;ROCK2;GSTP1;PTGER2;LEF1;PTGS2;IL2RG;CDC42;MAPK8;GNG2;GNG5;STAT4;CTNNA1;STAT6;HES1;BAK1;IL12RB1;STAT1;STAT2;VEGFB;VEGFA;IL2RB;RPS6KB2;CCDC6;CTNNB1;KRAS
95,KEGG_2021_Human,Endometrial cancer,19/58,0.0008931134057369207,0.0028840120393588,0,0,2.6457883726506752,18.57554304564652,CDKN1A;MAP2K1;MAP2K2;GADD45A;LEF1;TCF7;PTEN;ILK;BRAF;PIK3R1;FOXO3;GADD45G;AKT3;CTNNA1;AKT1;CTNNB1;GRB2;KRAS;BAK1
96,KEGG_2021_Human,Acute myeloid leukemia,21/67,0.0009422806662221816,0.0030040920337175,0,0,2.4798602634791025,17.277700730588215,MAP2K1;ITGAM;SPI1;MAP2K2;BCL2A1;LEF1;TCF7;BRAF;PIK3R1;DUSP6;NFKB1;RUNX1;AKT3;RPS6KB2;PIM1;RARA;AKT1;GRB2;KRAS;CD14;FCGR1A
97,KEGG_2021_Human,Pancreatic cancer,23/76,0.0009496807074332884,0.0030040920337175,0,0,2.3578569644391103,16.409233747479572,RB1;CDKN1A;MAP2K1;RALBP1;RALB;TGFB1;GADD45A;STAT1;BRAF;PIK3R1;NFKB1;GADD45G;VEGFA;CDC42;MAPK8;AKT3;RPS6KB2;AKT1;KRAS;RAC1;BAK1;JAK1;BCL2L1
98,KEGG_2021_Human,HIF-1 signaling pathway,30/109,0.0010211029322013,0.0031973930200244,0,0,2.0647658842325183,14.219778209722412,CDKN1A;PFKFB3;CDKN1B;ENO1;PIK3R1;PDHB;HIF1A;HK2;HK1;LDHB;HK3;LDHA;AKT3;MKNK2;PLCG2;AKT1;ELOB;TIMP1;IL6R;MAP2K1;MAP2K2;IFNGR1;IFNGR2;RPS6;CYBB;NFKB1;RBX1;VEGFA;RPS6KB2;TLR4
99,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,28/100,0.0011087475202865,0.0034371173128883,0,0,2.113985913468449,14.384668435265082,CDKN1B;CXCL8;PIK3R1;TNF;ICAM1;CDC42;THBD;MAPK8;CASP3;AKT3;PIM1;PLCG2;AKT1;RAC1;JAK2;EGR1;JUN;TGFB1;STAT1;PRKCD;VEGFB;CYBB;MAPK14;NFKB1;VEGFA;DIAPH1;IL1B;KRAS
100,KEGG_2021_Human,Insulin signaling pathway,35/137,0.0017378164915952,0.005333892201926,0,0,1.8661772650713448,11.859791366137612,PRKAA1;PDE3B;INPPL1;CBLB;IRS2;PIK3R1;PYGL;HK2;HK1;SOCS3;HK3;MAPK8;SOCS1;PRKAR2B;PRKAR2A;AKT3;MKNK2;FLOT1;AKT1;FLOT2;PRKACB;SREBF1;MAP2K1;MAP2K2;RPS6;TSC2;BRAF;PPP1CA;RHEB;RPS6KB2;CALM3;GRB2;KRAS;CALM1;CALM2
101,KEGG_2021_Human,Neutrophil extracellular trap formation,45/189,0.0020187186285174,0.0061353213219649,0,0,1.7008130081300814,10.554041882082942,ITGAM;HDAC3;NCF1;NCF2;HDAC1;ITGB3;AQP9;ITGA2B;NCF4;C5AR1;ITGB2;FPR1;FPR2;PIK3R1;HMGB1;ITGAL;ACTB;ACTG1;FCGR3A;CLEC7A;AKT3;PLCG2;CASP1;AKT1;RAC1;FCGR1A;MAP2K1;MAP2K2;CR1;SYK;CYBB;CYBA;GP1BA;MAPK14;NFKB1;SELP;FCGR2A;PPIF;TLR8;VDAC1;PADI4;SLC25A5;TLR4;SLC25A6;TLR2
102,KEGG_2021_Human,Non-small cell lung cancer,21/72,0.0025690324071184,0.0077320392835602,0,0,2.2360723573069112,13.336440771146352,RB1;CDKN1A;MAP2K1;MAP2K2;GADD45A;BRAF;PIK3R1;FOXO3;STK4;GADD45G;EML4;RASSF1;KIF5B;RASSF5;AKT3;PLCG2;AKT1;GRB2;KRAS;BAK1;JAK3
103,KEGG_2021_Human,Renal cell carcinoma,20/69,0.0034774876733576,0.0103655882571237,0,0,2.216063199473337,12.546120316703032,CDKN1A;MAP2K1;JUN;MAP2K2;TGFB1;BRAF;PIK3R1;ETS1;HIF1A;RBX1;VEGFA;CDC42;FLCN;PAK1;AKT3;AKT1;ELOB;GRB2;KRAS;RAC1
104,KEGG_2021_Human,Tight junction,40/169,0.0038608738563928,0.0113987704331597,0,0,1.686398872445384,9.371085361643004,PRKAA1;ROCK2;ARPC1B;ARPC5L;WAS;CD1D;YBX3;ACTB;MYL12A;ACTG1;CDC42;SLC9A3R1;TUBA1C;TUBA1B;MAPK8;TUBA1A;RAC1;WHAMM;MAP2K7;PRKACB;VASP;ACTR3;ACTR2;JUN;ACTN1;MSN;ARPC5;RHOA;RUNX1;MYL6;DLG1;ARPC2;CTTN;ARPC3;RAB13;HCLS1;MYH9;EZR;MYL9;LLGL2
105,KEGG_2021_Human,RIG-I-like receptor signaling pathway,20/70,0.0041680390336908,0.0121895481173978,0,0,2.1716129032258062,11.901111061632054,CXCL8;DDX3X;DDX58;ISG15;MAPK14;TNF;TANK;ATG12;NFKB1;IFIH1;NFKBIA;CYLD;MAPK8;CASP8;RNF125;DHX58;IRF7;TRIM25;PIN1;AZI2
106,KEGG_2021_Human,MAPK signaling pathway,63/294,0.0046934101056162,0.0135977302125331,0,0,1.4853242929788564,7.9637085789878865,IL1RAP;AREG;TNF;ELK4;RPS6KA3;RPS6KA5;PPP3CC;DUSP10;CASP3;AKT3;AKT1;RAC1;PRKACB;MAP2K3;MAP4K2;MEF2C;DUSP2;MAP2K1;MAP2K2;DUSP1;FLT3LG;FOS;DUSP6;EREG;CDC25B;TNFRSF1A;PPM1B;DDIT3;IL1B;MAPKAPK2;RASA2;MAPKAPK5;ATF4;RASGRP2;STK4;RASGRP1;CDC42;PAK1;MAPK8;MKNK2;FLNA;CD14;MAP2K7;HSPA8;JUN;JUND;TGFB1;GADD45A;NFATC3;VEGFB;BRAF;MAPK14;NFKB1;GADD45G;VEGFA;NFKB2;TAOK1;GRB2;KRAS;PTPN7;MAP3K14;MYD88;HSPA1A
107,KEGG_2021_Human,Staphylococcus aureus infection,25/95,0.0049004003911294,0.0140659640856494,0,0,1.9397645972767137,10.316518452698476,CFD;ITGAM;ITGB2;C5AR1;PTAFR;FPR1;FPR2;ITGAL;ICAM1;FCGR3A;HLA-DMA;HLA-DMB;C3AR1;FCGR1A;HLA-DQA2;HLA-DQA1;HLA-DPA1;HLA-DRB5;KRT10;SELP;FCGR2A;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1
108,KEGG_2021_Human,Collecting duct acid secretion,10/27,0.0055055634110347,0.0156580243800072,0,0,3.189521467751088,16.591878455277524,ATP6V1A;ATP6V1G1;ATP6V0E1;CA2;ATP6V1B2;ATP6V0E2;ATP6V0D1;ATP6V1D;ATP6V0A1;ATP6V1F
109,KEGG_2021_Human,Hepatocellular carcinoma,39/168,0.0060574963596184,0.0170711261043791,0,0,1.6437052301049946,8.393512882769656,RB1;SMARCD1;CDKN1A;SMARCB1;SMARCD3;MGST3;GSTP1;TCF7;LEF1;MGST1;PTEN;MGST2;PIK3R1;ACTB;ACTG1;AKT3;PLCG2;AKT1;BAK1;ARID2;SMARCE1;MAP2K1;SMARCC1;MAP2K2;SMARCC2;TGFB1;GADD45A;GSTO1;CSNK1A1;BRAF;ARID1A;ARID1B;GADD45G;RPS6KB2;CTNNB1;GRB2;KRAS;BCL2L1;NFE2L2
110,KEGG_2021_Human,Regulation of actin cytoskeleton,48/218,0.0074143355081424,0.0207067027704878,0,0,1.5358455882352942,7.53230883233886,CYFIP2;ITGAM;ROCK2;ARPC1B;ITGB3;ITGA2B;PXN;ITGB2;ARPC5L;IQGAP1;PIK3R1;ITGAE;IQGAP2;ITGAL;ACTB;MYL12A;ACTG1;CDC42;PAK1;CFL1;NCKAP1L;ITGB7;RAC1;WASF2;ACTR3;ACTR2;MAP2K1;MAP2K2;ITGA4;ACTN1;LIMK2;F2R;MSN;BRAF;ARPC5;RHOA;PPP1CA;DIAPH1;DIAPH2;ARPC2;ARPC3;MYH9;ARHGEF1;KRAS;EZR;PFN1;MYL9;VCL
111,KEGG_2021_Human,Adipocytokine signaling pathway,19/69,0.0079158646372612,0.0219099824781338,0,0,2.0623669783940666,9.97955942308002,PRKAA1;ACSL1;IRS2;ACSL4;ACSL3;ADIPOR1;TNF;NFKB1;TNFRSF1A;NFKBIA;POMC;SOCS3;MAPK8;AKT3;AKT1;PRKCQ;CD36;JAK2;NFKBIE
112,KEGG_2021_Human,Sphingolipid signaling pathway,29/119,0.0082934773017119,0.0227520173763779,0,0,1.750278586577519,8.387835462236456,ASAH1;SGMS1;ROCK2;PTEN;PIK3R1;TNF;MAPK8;SPTLC2;PPP2R5E;AKT3;S1PR1;AKT1;FYN;S1PR3;RAC1;S1PR5;CTSD;MAP2K1;CERS5;MAP2K2;FCER1G;PPP2R5C;MAPK14;NFKB1;RHOA;TNFRSF1A;GNAQ;DEGS1;KRAS
113,KEGG_2021_Human,Central carbon metabolism in cancer,19/70,0.0093121153456235,0.0253224189223097,0,0,2.021808271841468,9.454863055585292,G6PD;MAP2K1;MAP2K2;IDH2;PTEN;PDHB;PIK3R1;HIF1A;HK2;GLS;HK1;HK3;LDHB;LDHA;PKM;AKT3;AKT1;KRAS;SLC16A3
114,KEGG_2021_Human,Glioma,20/75,0.0095314641678103,0.0256935121045321,0,0,1.9736070381231672,9.183503277121195,RB1;CDKN1A;MAP2K1;CAMK1D;MAP2K2;GADD45A;PTEN;BRAF;PIK3R1;GADD45G;CAMK4;AKT3;PLCG2;AKT1;CALM3;GRB2;KRAS;BAK1;CALM1;CALM2
115,KEGG_2021_Human,Chronic myeloid leukemia,20/76,0.0110842424174852,0.0296216823225899,0,0,1.9382488479262672,8.72644362491764,RB1;CDKN1A;MAP2K1;CDKN1B;MAP2K2;TGFB1;HDAC1;GADD45A;BRAF;PIK3R1;NFKB1;RUNX1;GADD45G;NFKBIA;AKT3;AKT1;GRB2;KRAS;BAK1;BCL2L1
116,KEGG_2021_Human,Glutathione metabolism,16/57,0.0116878411156375,0.030967784152544,0,0,2.1170480261503646,9.41918320031909,GSTK1;G6PD;GPX4;GSTO1;GSTP1;MGST3;GSR;IDH2;MGST1;MGST2;PGD;PRDX6;SRM;ANPEP;LAP3;GCLM
117,KEGG_2021_Human,Vasopressin-regulated water reabsorption,13/44,0.0142037524246066,0.0373149428104074,0,0,2.274126062896477,9.674698742787802,DCTN6;DYNC1I2;DYNC1H1;RAB5C;DYNLL1;AQP3;DYNLL2;RAB11A;DYNC1LI2;ARHGDIB;PRKACB;VAMP2;CREB5
118,KEGG_2021_Human,p53 signaling pathway,19/73,0.0147157976610143,0.0383352712177685,0,0,1.90914519808425,8.054366083500929,CDKN1A;CD82;APAF1;SIVA1;GADD45A;EI24;PTEN;SHISA5;TSC2;THBS1;GADD45G;CCND3;CASP8;TP53I3;CASP3;PMAIP1;ATM;MDM4;BCL2L1
119,KEGG_2021_Human,JAK-STAT signaling pathway,36/162,0.0160511052273543,0.0414653551706655,0,0,1.5521586066333148,6.413484548094172,CDKN1A;CSF3R;CSF2RB;PIK3R1;IL2RG;CSF2RA;IL27RA;SOCS3;CCND3;SOCS1;AKT3;PIM1;STAT4;AKT1;STAT6;JAK2;IL12RB1;IL6R;JAK3;MCL1;JAK1;IL4R;IFNGR1;STAT1;IFNGR2;IL10RA;STAT2;OSM;PIAS2;IL2RB;GRB2;PTPN6;IL6ST;IL7R;IFNAR1;BCL2L1
120,KEGG_2021_Human,VEGF signaling pathway,16/59,0.0163346331999852,0.041849060264425,0,0,2.018340925437545,8.304398523167086,MAP2K1;MAP2K2;SH2D2A;PXN;PIK3R1;PTGS2;MAPK14;VEGFA;CDC42;PPP3CC;AKT3;MAPKAPK2;PLCG2;AKT1;KRAS;RAC1
121,KEGG_2021_Human,Bladder cancer,12/41,0.019514479665864,0.0491828349302265,0,0,2.2435095193715884,8.831796302913794,RB1;CDKN1A;RASSF1;MAP2K1;CXCL8;RPS6KA5;MAP2K2;BRAF;KRAS;THBS1;TYMP;VEGFA
122,KEGG_2021_Human,Ferroptosis,12/41,0.019514479665864,0.0491828349302265,0,0,2.2435095193715884,8.831796302913794,MAP1LC3B;GPX4;ACSL1;FTH1;PCBP2;NCOA4;CYBB;ACSL4;ACSL3;GCLM;SAT1;FTL
123,KEGG_2021_Human,PI3K-Akt signaling pathway,70/354,0.0197001489735949,0.0492503724339873,0,0,1.3411683214038328,5.2669411177093215,YWHAE;CDKN1A;CDKN1B;CSF3R;HSP90AB1;ITGB3;ITGA2B;PTEN;AREG;PIK3CG;CCND3;YWHAQ;PPP2R5E;AKT3;AKT1;ITGB7;RAC1;JAK2;JAK3;IL6R;YWHAG;JAK1;YWHAH;MAP2K1;IL4R;MAP2K2;SYK;ITGA4;F2R;RPS6;FLT3LG;TSC2;PPP2R5C;EREG;RBL2;CDC37;COL6A2;SGK1;TLR4;ATF4;TLR2;IFNAR1;CREB5;PRKAA1;ATF6B;PIK3R1;FOXO3;IL2RG;THBS1;HSP90B1;GNG2;GNG5;THEM4;EIF4B;MCL1;OSM;VEGFB;GNG11;NFKB1;VEGFA;RHEB;IL2RB;RPS6KB2;GRB2;PKN2;KRAS;PKN1;IL7R;PIK3AP1;BCL2L1
